method,config_label,param_family,problem_id,problem,n,x0_label,tau,rho,beta,eta,zeta,alpha_min,alpha_max,lambda0,gamma,c,zeta1,zeta2,eps,maxiter,converged,status,restarts,iterations,f_evals,residual,cpu_time,tsel,srule
SOPP,default,baseline,2,P2,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,50,101,9.6801760742690113e-12,0.027199399999999999,cond,max
SOPP,default,baseline,2,P2,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,51,102,8.9030984934780733e-12,0.0221043,cond,max
SOPP,default,baseline,2,P2,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,51,103,9.0363107660695327e-12,0.0164796,cond,max
SOPP,default,baseline,2,P2,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,52,104,8.769885308455336e-12,0.0177146,cond,max
SOPP,default,baseline,2,P2,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,52,104,9.8133910518134003e-12,0.020806100000000001,cond,max
SOPP,default,baseline,2,P2,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,53,107,8.2592337303573357e-12,0.015306999999999999,cond,max
SOPP,default,baseline,2,P2,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,56,112,7.681973965506798e-12,0.021871399999999999,cond,max
SOPP,default,baseline,2,P2,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,44,89,9.5041767992443513e-12,0.014999,cond,max
SOPP,default,baseline,2,P2,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,51,102,8.8459876935160683e-12,0.020014199999999999,cond,max
SOPP,default,baseline,3,P3,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,49,99,9.2814644858663087e-12,0.060367799999999999,cond,max
SOPP,default,baseline,3,P3,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,50,100,7.7937656328685989e-12,0.026699799999999999,cond,max
SOPP,default,baseline,3,P3,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,50,100,8.1712414612411521e-12,0.014560399999999999,cond,max
SOPP,default,baseline,3,P3,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,49,99,9.4813046302988369e-12,0.0132852,cond,max
SOPP,default,baseline,3,P3,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,48,97,7.5939254884360707e-12,0.016298799999999999,cond,max
SOPP,default,baseline,3,P3,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00043159999999999997,cond,max
SOPP,default,baseline,3,P3,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,50,104,9.5701224722688494e-12,0.016112000000000001,cond,max
SOPP,default,baseline,3,P3,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,52,118,9.3480778673438181e-12,0.016242699999999999,cond,max
SOPP,default,baseline,3,P3,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,45,91,9.0064875577086752e-12,0.0123927,cond,max
SOPP,default,baseline,3,P3,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,51,102,9.2762378159548281e-12,0.1857674,cond,max
SOPP,default,baseline,4,P4,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,31,64,7.348107755744358e-12,0.0243314,cond,max
SOPP,default,baseline,4,P4,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,80,176,9.6832911676258689e-12,0.033434600000000002,cond,max
SOPP,default,baseline,4,P4,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,201,540,8.0896073059507769e-12,0.095316600000000001,cond,max
SOPP,default,baseline,4,P4,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,213,569,8.2481603956647093e-12,0.090482699999999999,cond,max
SOPP,default,baseline,4,P4,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,211,558,9.6080376043630039e-12,0.051184399999999998,cond,max
SOPP,default,baseline,4,P4,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,211,555,9.4247691365729344e-12,0.050673900000000001,cond,max
SOPP,default,baseline,4,P4,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,98,234,8.022976348775646e-12,0.032643999999999999,cond,max
SOPP,default,baseline,4,P4,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,false,maxiter,10,2000,50302,11160409.370690322,3.1330119999999999,cond,max
SOPP,default,baseline,4,P4,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,107,259,7.1202657485521644e-12,0.0251709,cond,max
SOPP,default,baseline,4,P4,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,610,1831,9.9421297691050691e-12,0.35773969999999999,cond,max
SOPP,default,baseline,5,P5,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,53,106,8.7041485130612273e-12,0.045528100000000002,cond,max
SOPP,default,baseline,5,P5,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,53,106,8.3488771451811772e-12,0.0281987,cond,max
SOPP,default,baseline,5,P5,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,53,106,7.993588063056351e-12,0.041404000000000003,cond,max
SOPP,default,baseline,5,P5,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,52,105,9.6367358537463588e-12,0.0204663,cond,max
SOPP,default,baseline,5,P5,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,52,105,8.7041663219266282e-12,0.0280433,cond,max
SOPP,default,baseline,5,P5,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,52,105,8.1268325402561459e-12,0.027824000000000002,cond,max
SOPP,default,baseline,5,P5,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,51,102,9.0150109599562711e-12,0.038592399999999999,cond,max
SOPP,default,baseline,5,P5,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,53,106,8.6153306710912148e-12,0.019683099999999999,cond,max
SOPP,default,baseline,5,P5,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,53,107,7.5029995032844801e-12,0.030781599999999999,cond,max
SOPP,default,baseline,5,P5,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,53,106,8.4469271322564805e-12,0.031692900000000003,cond,max
SOPP,default,baseline,6,P6,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,31,63,8.3932860661661834e-12,0.0202215,cond,max
SOPP,default,baseline,6,P6,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,28,57,8.3710816056736803e-12,0.0086604999999999998,cond,max
SOPP,default,baseline,6,P6,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,30,61,6.3060667798708891e-12,0.024799000000000002,cond,max
SOPP,default,baseline,6,P6,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,31,63,7.5495165674510645e-12,0.012123500000000001,cond,max
SOPP,default,baseline,6,P6,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,33,67,7.3940853440035426e-12,0.013322499999999999,cond,max
SOPP,default,baseline,6,P6,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,68,8.2156503822261584e-12,0.018271900000000001,cond,max
SOPP,default,baseline,6,P6,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,36,73,6.794564910705958e-12,0.0082720999999999992,cond,max
SOPP,default,baseline,6,P6,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,37,75,6.3504757008558954e-12,0.0095034000000000004,cond,max
SOPP,default,baseline,6,P6,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,123,246,9.9587403657833867e-12,0.036367900000000002,cond,max
SOPP,default,baseline,6,P6,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,76,152,9.2681827060644651e-12,0.0184479,cond,max
SOPP,default,baseline,8,P8,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,425,1443,9.3392988184656901e-12,0.13392290000000001,cond,max
SOPP,default,baseline,8,P8,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,875,2729,9.5478377945984502e-12,0.20539930000000001,cond,max
SOPP,default,baseline,8,P8,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,774,1707,9.7551188396609599e-12,0.35374060000000002,cond,max
SOPP,default,baseline,8,P8,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,589,1519,9.734861226191661e-12,0.2210162,cond,max
SOPP,default,baseline,8,P8,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,704,1831,9.9245734718909988e-12,0.15014,cond,max
SOPP,default,baseline,8,P8,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,531,1358,9.6719896426777137e-12,0.1109411,cond,max
SOPP,default,baseline,8,P8,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,545,1460,9.4774558609762141e-12,0.1168469,cond,max
SOPP,default,baseline,8,P8,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,633,1799,9.7873953258637791e-12,0.3908297,cond,max
SOPP,default,baseline,8,P8,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,711,2303,9.7385528420544439e-12,0.20953620000000001,cond,max
SOPP,default,baseline,8,P8,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,510,1309,9.4669163474649848e-12,0.10452450000000001,cond,max
SOPP,default,baseline,10,P10,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,69,8.3710816056736803e-12,0.076187000000000005,cond,max
SOPP,default,baseline,10,P10,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,32,65,6.3726801613483985e-12,0.0050429999999999997,cond,max
SOPP,default,baseline,10,P10,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,33,67,9.170442183403793e-12,0.0061672999999999997,cond,max
SOPP,default,baseline,10,P10,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,69,8.1934459217336553e-12,0.0109344,cond,max
SOPP,default,baseline,10,P10,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,69,9.170442183403793e-12,0.011184599999999999,cond,max
SOPP,default,baseline,10,P10,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,69,8.5487172896137054e-12,0.023155200000000001,cond,max
SOPP,default,baseline,10,P10,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,28,58,6.2172489379008766e-12,0.0043791000000000004,cond,max
SOPP,default,baseline,10,P10,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,8,41,83,6.4837024638109142e-12,0.0062691999999999999,cond,max
SOPP,default,baseline,10,P10,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,6,43,87,9.6165085074317918e-12,0.014787099999999999,cond,max
SOPP,default,baseline,10,P10,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,36,73,8.3084578111364326e-12,0.0054222999999999997,cond,max
SOPP,default,baseline,11,P11,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,56,112,8.324161463367145e-12,0.043802800000000003,cond,max
SOPP,default,baseline,11,P11,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,56,112,8.000151554972354e-12,0.012541200000000001,cond,max
SOPP,default,baseline,11,P11,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,56,112,7.7905758186065693e-12,0.026163100000000002,cond,max
SOPP,default,baseline,11,P11,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,55,111,9.9111057146198063e-12,0.0133846,cond,max
SOPP,default,baseline,11,P11,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,55,111,9.5184856452185662e-12,0.022474899999999999,cond,max
SOPP,default,baseline,11,P11,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,55,111,9.7633390915858402e-12,0.0123798,cond,max
SOPP,default,baseline,11,P11,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,60,125,7.707139607310283e-12,0.016488300000000001,cond,max
SOPP,default,baseline,11,P11,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,79,377,8.3937188995361448e-12,0.035145500000000003,cond,max
SOPP,default,baseline,11,P11,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,56,112,7.5327877314466189e-12,0.0145422,cond,max
SOPP,default,baseline,11,P11,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,57,114,8.1182269952544367e-12,0.015277799999999999,cond,max
SOPP,default,baseline,12,P12,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,30,61,6.3282712403633923e-12,0.083175299999999994,cond,max
SOPP,default,baseline,12,P12,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,28,57,8.3655304905505545e-12,0.0063366000000000004,cond,max
SOPP,default,baseline,12,P12,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,31,63,8.3877349510430577e-12,0.0076616000000000002,cond,max
SOPP,default,baseline,12,P12,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,33,66,9.5978780478844783e-12,0.0124843,cond,max
SOPP,default,baseline,12,P12,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,68,7.8659301294692341e-12,0.015962899999999999,cond,max
SOPP,default,baseline,12,P12,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,69,6.872280522429719e-12,0.0261949,cond,max
SOPP,default,baseline,12,P12,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,69,8.9650509238481391e-12,0.0074837000000000002,cond,max
SOPP,default,baseline,12,P12,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,37,75,6.5614180755346752e-12,0.0094076000000000003,cond,max
SOPP,default,baseline,12,P12,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,69,6.3668293467107719e-12,0.0144087,cond,max
SOPP,default,baseline,12,P12,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,42,84,7.4389260697653461e-12,0.0104139,cond,max
SOPP,default,baseline,13,P13,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,25,53,7.1165295878472534e-12,0.080895999999999996,cond,max
SOPP,default,baseline,13,P13,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,52,8.915090887740007e-12,0.0061104999999999996,cond,max
SOPP,default,baseline,13,P13,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,25,53,7.7937656328685989e-12,0.0060905000000000004,cond,max
SOPP,default,baseline,13,P13,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,27,57,6.4392935428259079e-12,0.0087092999999999997,cond,max
SOPP,default,baseline,13,P13,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,58,8.8373752760162461e-12,0.0151281,cond,max
SOPP,default,baseline,13,P13,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,29,60,6.3726801613483985e-12,0.0086698999999999995,cond,max
SOPP,default,baseline,13,P13,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,28,57,8.8706819667550008e-12,0.0068735000000000003,cond,max
SOPP,default,baseline,13,P13,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,28,58,9.758860386455126e-12,0.015658999999999999,cond,max
SOPP,default,baseline,13,P13,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,284,849,9.5839182987090853e-12,0.091600399999999998,cond,max
SOPP,default,baseline,13,P13,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,304,911,9.4521523196209717e-12,0.2767694,cond,max
SOPP,default,baseline,14,P14,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,26,55,7.2164496600635175e-12,0.080704399999999996,cond,max
SOPP,default,baseline,14,P14,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,25,52,6.5725203057809267e-12,0.010281999999999999,cond,max
SOPP,default,baseline,14,P14,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,24,51,6.2727600891321345e-12,0.024506900000000002,cond,max
SOPP,default,baseline,14,P14,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,26,55,5.4178883601707639e-12,0.0063525999999999999,cond,max
SOPP,default,baseline,14,P14,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,27,57,6.283862319378386e-12,0.0067204999999999999,cond,max
SOPP,default,baseline,14,P14,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,57,8.0047080075473787e-12,0.0099263000000000007,cond,max
SOPP,default,baseline,14,P14,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,31,67,9.0705221111875289e-12,0.0148713,cond,max
SOPP,default,baseline,14,P14,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,57,7.382983113757291e-12,0.013554500000000001,cond,max
SOPP,default,baseline,14,P14,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,28,59,9.9203188532766107e-12,0.0136367,cond,max
SOPP,default,baseline,14,P14,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,415,1246,9.7466544175978099e-12,0.20430699999999999,cond,max
SOPP,default,baseline,15,P15,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,8,0,0.1104179,cond,max
